id,term,primary_topic,difficulty,source_batch,authored_fields
eba1ea55-e1ab-440c-8634-476e4aa8cbf6,Effects-return channel,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
495126b5-36e0-4c62-b385-94b3b2d9362f,Electronic percussion rig,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
ffac0140-3d14-4306-8525-151dec000190,Ensemble input channel,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a8e2e620-6acc-42e2-8ce1-3318d57a0461,Ensemble microphone,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
15922124-6a0b-436b-a9b1-a36fb2a6f591,Ensemble subgroup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
7df1737c-a899-4822-be2b-9e482c51fbe9,Entrance pickup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
0f60d537-c455-4c09-bf0b-982478df90ea,Exit mute,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
7f230a49-0f4c-4fbe-a417-bb17d279326c,Fade cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
1861da6d-81eb-4d94-a31c-54aa0fc6e90a,Foldback feed,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a2ad1677-eb44-4c5f-8940-a1012bde136e,Follow cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
fff78d73-b82d-4bbb-b1ce-b45b5763538c,General-purpose-interface trigger,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
cfa44897-5f31-459f-aad2-5e1589ffb1cd,Hearing-assistance feed,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
eb630f17-7256-4e07-8cf3-d267f2ac0991,Keyboard playback rig,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d4a9135e-17ba-448c-9513-5b8829483ebb,Keyboard programming rig,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a1314d9f-cba2-45a6-93e3-247a25f2a4a1,Lighting-triggered audio cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
180b40c9-b22a-4b11-b1e3-0ff3052da9ff,Line-by-line automation,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
5ba716b8-22ce-41fd-b297-f4a338417376,Lobby feed,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
7476366b-fcec-4309-a612-514af9f4b06e,Loop cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
beda79c4-865e-4dd5-a138-f2ca61e927f5,Main playback computer,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
1e92d049-7801-4d46-8962-be6a093c63e2,Manual backup takeover,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
f35ac155-8cdd-4ecb-ab95-8af57800051f,Matrix playback,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c615d425-a4ff-47d6-a172-5bbe9efd5952,Microphone assignment chart,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d7a51fa9-27f4-49d8-961d-48faf99bdf30,Microphone handoff,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
b4d2b1b9-aaa0-437b-a7ea-01476494cc32,MIDI cue trigger,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
f72f0ae0-9fbf-46c4-a545-ef948b526f70,Mixer operator,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d738b9a0-3562-4ecf-99b8-f9d99043a21a,Multichannel playback,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
60f9c73e-aeee-4106-aa61-635676a68ff1,Musical-director foldback,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a69e14a1-7956-4d8e-8049-b05b5554ba32,Musical-number recall,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
944f35d1-6980-42f3-b1f7-c1fd72474fa0,Musical-theater vocal mix,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
8941e47f-470f-438b-b7f1-0083959330ab,Network trigger,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
e6638a2c-b256-4b3a-afee-2d74088f1171,Offstage vocal pickup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
0f6d7026-df8c-4598-b591-1fbf952ec337,Onstage vocal pickup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d04a259b-719a-433c-89ed-092d2b8de62f,Open Sound Control trigger,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
317bb87c-110f-44a5-b0db-cc9b128ba029,Orchestra cue system,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
e33340d3-90c9-47ca-b256-5ed81f80138b,Orchestra foldback,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
76bb16f6-72d7-4779-8e59-a079f6f8ac9d,Orchestra input channel,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
1f1475f6-1b87-4862-a654-d9c1c4ec7580,Orchestra stem playback,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
824fa70f-30b2-4acd-9c1d-bb0eae755e4a,Orchestra subgroup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
41113d18-a192-4310-970f-22865fe8bf91,Orchestra-pit automation,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
59560241-b802-44f6-b4d9-2916b882d60e,Orchestra-pit mix,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
4e2334fe-c555-4468-9383-4a6853ac693b,Orchestra-pit monitoring,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
28ea16d7-78bd-4948-b9e2-439f45999aee,Parameter recall,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
3722f094-bf16-4bbd-8a0f-b4127b1d85e1,Parameter safe,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
1c24db0a-984a-47bf-9be3-48f26e3ddfbb,Performance mix,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
66479485-522b-473c-94b5-48cbccc9b68b,Pit ambience microphone,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
f2a2f6e5-bc58-41d9-97c8-e584647bce9c,Pit conductor monitor,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
84fa2716-b7ea-4d8b-849e-c065af972076,Pit input list,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c165419f-b69d-4c29-a4be-534a16dffead,Pit isolation booth,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a7d42eab-41b4-49df-b2a9-a446d7494167,Pit microphone setup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
7667b1bf-adcc-4fd9-a1e5-87df2d4639ff,Pit orchestra,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2e3603b5-73c8-464a-b92b-97404dddabdb,Pit orchestra subgroup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
0681a3be-027b-4a91-ab23-d2400673580e,Pit patch list,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
cbf0faed-a826-4e24-a221-528925b10407,Playback failover,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
59d88d0b-3d0f-43db-a537-bfabe45719ac,Playback input channel,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
7c0ba793-decb-4744-b39d-c57e8b155568,Playback output patch,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
68fb078a-953f-4023-b7ec-06b8bd3e839d,Playback routing,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
8c9e76fe-7163-46f1-95d5-bee79c913935,Playback subgroup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
77408815-84c4-4e5e-858b-0c3d0d3fbc87,Preset cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
53169767-645f-46b9-9a1b-3220fb72eb5e,Principal microphone,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2fedd942-6f11-4ba5-a14d-6086381ff127,Production mix,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
0fcb83f8-2042-4aa2-9d0c-4d75ba5a94ef,Production sound engineer,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
cdadb8ba-9d3f-4ba3-823d-3942b70b207c,Recall safe,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
fbc9b9cd-2c63-478e-a61c-23381bcf0d14,Recall scope,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
35407689-8faf-4fbc-9e27-424db78a706c,Scene crossfade,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c15bbefe-8454-4c04-b0df-eb0553c8732e,Scene transition time,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
0367c3ce-504d-48c0-803a-9df2782e0b46,Scene-based mix,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d30b08e8-def8-4fd6-adb2-f7a9ca6235ae,Scripted fader move,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
1a9a30f2-58a4-47ad-9dae-1432627c96f4,Scripted mute,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
1a308a00-28e5-483c-b88c-67ef6541e200,Show cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c44124c5-c274-4abc-b833-9328d8231d89,Show mix,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d2dfd58c-9620-4d7e-bef7-e8845e0686ed,Show playback system,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
cf97133b-3e43-45df-beda-a466fa8efa33,Show-control system,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2d99c174-1b96-4a22-bf3e-edf93f0caadf,Show-file archive,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
db20a3a4-000e-4de0-8dbd-4e03a7d81f32,Show-file backup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
1101b8d5-5d59-4d2b-acee-4f2f38b0e9cb,Snapshot transition,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
58704a8a-c362-4631-a3f0-66f48277e657,Sound operator,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
788dd37b-ebf5-41b1-b621-41e9705b9d58,Sound programmer,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
771de826-5381-4d5d-8dce-012c5921cae6,Sound-effect cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
164df393-f9e0-4a53-b953-aa42e3416452,Stage-monitor feed,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
89ae624c-d850-481f-b0e1-df45727db127,Stop cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
0109b21a-83d3-4d2c-b734-402ff0573679,Sweetener track,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
27fd746b-b655-4ef6-9028-68008fef15fa,Swing performer microphone,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c68aaef5-be9c-49ee-bad8-13d88784126d,Synchronized redundant playback,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
f2be4523-5a69-4a9e-8002-8a48c1c1b86b,Technical rehearsal mix,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
e1aff01b-8c98-4644-9538-d70d0a54fb96,Theater mixing console,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
53738933-bd25-4965-b074-39270c7ad868,Theater sound engineer,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2d11b850-9fad-4ef8-b1f9-eae93d9c99cb,Theatrical sound mix,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
b7a155e6-ff20-4343-9f7e-55bfaaf05c33,Timecode chase,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
3026a955-64c9-4153-b1b6-33527817e9dc,Timecode cue trigger,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
517eb97a-a84e-482c-a5bc-7a4b70011b3f,Underscore cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
4d072bd3-0e10-4cf7-b6b2-5c1343e70f24,Understudy microphone,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2d1003f6-5564-404a-be4c-4de81a458de1,Understudy substitution,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c8df9307-e8cb-4251-ad02-b3cbc3969b51,Vocal scene recall,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
18d851c1-a509-4bc7-af6b-0af23200d7e0,Vocal subgroup,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2fe35da2-376a-4960-828b-3885568da9c0,Wait cue,Theatrical Sound (commercial card),,PENDINGDEF_2026_08_02,definition
18336c90-788a-42dd-b4ed-5aec16f76909,Inner groove distortion,Vinyl / Disc Mastering,,PENDINGDEF_2026_08_02,definition
b30003c8-3647-499a-83f1-09befbd01367,Vinyl sequencing,Vinyl / Disc Mastering,,PENDINGDEF_2026_08_02,definition
935c4132-32e4-471d-8397-093b94af6524,Acoustic Piano Miking,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
87c455e1-91a5-402f-accc-d947341b073b,Altar Area,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
14981b5a-6b7a-429d-8b56-a79421774df2,Altar Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
dd0cf76a-d732-46ed-9710-7a66dc3ad778,Ambient Microphone Pair,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
6d0ef08c-8b9e-4498-b352-2dd6b2640548,Ambon Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
8e26ced5-e372-485d-bcbf-a2cab0920095,Amplifier Isolation Cabinet,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
9d1885ce-3e10-425e-8ee0-20f3d0ac8801,Audience Ambience Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a3df46b0-d3b6-4a65-887f-0c43f801680c,Automatic Microphone Mixing,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
61bd60b1-b5ce-4f06-b326-4cf01257f319,Backline Isolation,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
4b3d58c8-d7ef-46ae-9476-c92c226ba626,Beam-Steering Column Array,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
af8fd4c9-cd7b-4725-b37d-95684f384f5a,Broadcast Control Room,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
981cd013-9e28-4718-9693-c1d46b4a050d,Celebrant Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
3b5d84ad-145e-4d92-a31e-f949d528c28d,Choir Area Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
ae68e50c-6cc4-4131-ab5b-23bc41ca5fc1,Choir Balance,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
277a73c4-97ae-4005-bf1a-6b0441b6c537,Choir Foldback,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2f44f9a7-1c84-49d6-9e00-a28210b10f34,Choir Gain Before Feedback,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
2e50fa99-0487-40c2-81ab-27b1d3b43e2f,Choir Image,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
ec6dd4d4-47fb-486a-bd1e-d55fb4afe490,Choir Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c3522ed5-d97c-41bc-882e-a1154b7d212f,Choir Reinforcement,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
41b9e6d4-2b24-4969-b85f-84a579e48186,Choir Section Miking,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
564521ba-bcfe-4158-be9b-12ae50953c4c,Choir Spot Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
30daf391-cacd-4e5a-809b-1d9850db3083,Choir-Monitor Interaction,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
cfe3436a-448a-438d-b8fc-c4e4eab11fa7,Clothing Noise,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a0d0fa67-3f1d-4f6c-8344-e03ee9165d30,Congregation Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
6a2af25b-82e7-40d3-8763-bfdc188f9341,Congregational Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
014fa292-efe5-4f26-a103-88db8f1c1d78,Congregational Reinforcement,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
0607e03b-c0f3-45ce-b19e-e780250f15f9,Congregational Singing Pickup,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
fb000e11-ee33-4b99-b2b8-216549b9c2e5,Direct Instrument Input,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
8515f880-c84a-4f19-8d99-e407cd938bb7,Drum Enclosure,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c01dea6b-32df-4156-9f66-e5741bc67613,Drum Isolation Booth,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
b33fb375-a07c-4348-9e67-da3dbeb00343,Earset Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
6b50574d-a807-4599-b62b-1d7ff24a1f8f,Electronic Drum Kit,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
919f88d5-7cc7-48b0-afb5-435df237d754,Electronic Organ,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
8958bd20-b954-4d6f-a258-52c01d4ea983,Handheld Vocal Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
4dc7f43e-41bd-43d6-8bfd-6ef540965377,Hanging Choir Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
bad79473-4faf-4f14-8636-9e3914e0d87d,Headworn Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
bc4ad556-58a2-465e-b943-b245c249eaa6,Lectern Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
391f8a94-c766-4f42-9651-17c8e302f042,Leslie-Type Rotary Speaker,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c40384a6-f3a8-460d-bb73-35fbea272fd9,Liturgical Garment Miking,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
e20aac31-d54c-456a-8c5d-8057986ddd64,Liturgical Preset,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
e6f9b07c-6ec2-4645-9934-6199b996f7a6,Microphone Proximity,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
e00559b9-07c7-4870-b99e-6144b7b7a3ca,Microphone Sightline,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c112a6f5-7180-42f2-965a-24ad20829ba1,Microphone Visibility Constraint,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
4d3a480c-bc5b-4042-ad63-d336d2c66749,Multiple-Talker Position,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
ebaa562a-67f6-4138-a22b-b3933a33871d,Natural Choir Support,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
fe939629-0a62-4516-9f3b-e8485fb1c490,Nave,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
002dd0ad-7b8b-4f8a-ab11-80308e63b51e,Number of Open Microphones,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a19e1771-a8dc-4129-9ad1-071d0bc22dde,Organ Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
d60cf860-9684-421f-a7ce-85df81b3ff87,Organ Reinforcement,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
a9d29642-b5c4-4097-8c23-5788c03c2a64,Passive Column Array,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
39408d73-7e12-430a-923c-7f841c812188,Pastor Foldback,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
62981ab2-72ed-439a-9f10-b470835922ea,Pastor Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
4d1bf28c-d530-421b-ba8c-343d73e524d9,Pipe Organ,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
07bf4205-2405-417e-ae95-19ef6e6ac859,Platform,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
5006ec84-7cd6-4c05-9432-5a46a26bf1ca,Platform Monitor,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
7e495ad2-4fa6-42c4-95d1-0ef7220f9610,Praise Team,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
bc5c38eb-e327-400e-9b6d-5db9249a7fa0,Pulpit,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
86386a6c-def1-44dc-85a0-ee082c36b0a3,Pulpit Microphone,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
cb668f94-36bd-4ea4-8b66-19b61c75cde4,Sanctuary,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
68093c0a-8fb2-4fff-82b2-870adf0bc048,Stem Playback,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
da664dbc-18ca-480a-a15c-265063132b38,Three-to-One Rule,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
21332a80-51a9-41de-8a70-7ff574ced451,Transept,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
c36711e6-630d-4a4e-b83a-bbf1fee9de87,Vocal Team,Worship Sound (commercial card),,PENDINGDEF_2026_08_02,definition
